ttime,pm1,pm2,pm3,am,sm,st,lum
20-07-2022 01:47,5.02,5.58,143.61,0,7813,26.43,1
20-07-2022 01:53,5.58,5.58,143.61,0.8,7692,26.41,1
20-07-2022 01:59,0.55,5.58,142.49,0.8,7576,26.4,1
20-07-2022 02:05,1.11,5.58,142.49,3.2,7692,26.39,1
20-07-2022 02:11,1.67,5.58,142.49,0,7813,26.38,1
20-07-2022 02:17,2.23,5.58,142.49,1.6,7576,26.37,1
20-07-2022 02:23,2.79,5.58,142.49,0.8,7692,26.36,1
20-07-2022 02:29,3.35,5.58,142.49,0,7692,26.36,1
20-07-2022 02:35,3.91,5.58,142.49,1.6,7576,26.34,1
20-07-2022 02:41,4.47,5.58,142.49,3.2,7692,26.33,1
20-07-2022 02:47,5.02,5.58,142.49,1.6,7576,26.32,1
20-07-2022 02:53,5.58,5.58,142.49,2.4,7813,26.31,1
20-07-2022 02:59,0.55,5.58,141.37,1.6,7576,26.3,1
20-07-2022 03:05,1.11,5.58,141.37,0.8,7692,26.3,1
20-07-2022 03:11,1.67,5.58,141.37,0,7813,26.28,1
20-07-2022 03:17,2.23,5.58,141.37,2.4,7692,26.27,0
20-07-2022 03:23,2.79,5.58,141.37,1.6,7692,26.26,0
20-07-2022 03:29,3.35,5.58,141.37,0,7576,26.25,0
20-07-2022 03:35,3.91,5.58,141.37,3.2,7576,26.24,1
20-07-2022 03:41,4.47,5.58,141.37,2.4,7813,26.23,1
20-07-2022 03:47,5.02,5.58,141.37,1.6,7692,26.22,1
20-07-2022 03:53,5.58,5.58,141.37,1.6,7692,26.21,1
20-07-2022 03:59,0.55,5.58,140.25,2.4,7692,26.2,1
20-07-2022 04:05,1.11,5.58,140.25,0.8,7692,26.19,1
20-07-2022 04:11,1.67,5.58,140.25,1.6,7813,26.17,1
20-07-2022 04:17,2.23,5.58,140.25,0,7813,26.17,1
20-07-2022 04:23,2.79,5.58,140.25,2.4,7813,26.16,1
20-07-2022 04:29,3.35,5.58,140.25,5.6,7692,26.15,1
20-07-2022 04:35,3.91,5.58,140.25,0.8,7813,26.14,1
20-07-2022 04:41,4.47,5.58,140.25,0,7576,26.13,1
20-07-2022 04:47,5.02,5.58,140.25,0,7692,26.11,1
20-07-2022 04:53,5.58,5.58,140.25,0,7813,26.11,1
20-07-2022 04:59,0.55,5.58,139.14,0,7692,26.1,0
20-07-2022 05:05,1.11,5.58,139.14,1.6,7692,26.09,0
20-07-2022 05:11,1.67,5.58,139.14,0,7692,26.08,1
20-07-2022 05:17,2.23,5.58,139.14,0,7576,26.07,1
20-07-2022 05:23,2.79,5.58,139.14,0,7576,26.06,1
20-07-2022 05:29,3.35,5.58,139.14,0.8,7692,26.05,1
20-07-2022 05:35,3.91,5.58,139.14,4,7692,26.04,2
20-07-2022 05:41,4.47,5.58,139.14,0,7576,26.03,3
20-07-2022 05:47,5.02,5.58,139.14,0.8,7692,26.02,4
20-07-2022 05:53,5.58,5.58,139.14,0,7692,26.01,9
20-07-2022 05:59,0.55,5.58,138.02,0.8,7576,26,39
20-07-2022 06:05,1.11,5.58,138.02,0.8,7576,25.99,409
20-07-2022 06:11,1.67,5.58,138.02,0,7692,25.98,938
20-07-2022 06:17,2.23,5.58,138.02,0,7576,25.97,1769
20-07-2022 06:23,2.79,5.58,138.02,0.8,7692,25.96,2795
20-07-2022 06:29,3.35,5.58,138.02,0.8,7813,25.95,4060
20-07-2022 06:35,3.91,5.58,138.02,0,7692,25.94,2552
20-07-2022 06:41,4.47,5.58,138.02,0.8,7576,25.93,2897
20-07-2022 06:47,5.02,5.58,138.02,1.6,7692,25.92,4715
20-07-2022 06:53,5.58,5.58,138.02,2.4,7692,25.92,4938
20-07-2022 06:59,0.55,5.58,136.9,0,7576,25.91,7516
20-07-2022 07:05,1.11,5.58,136.9,0.8,7576,25.9,12622
20-07-2022 07:11,1.67,5.58,136.9,1.6,7692,25.89,441
20-07-2022 07:17,2.23,5.58,136.9,0,7576,25.89,384
20-07-2022 07:23,2.79,5.58,136.9,1.6,7576,25.88,384
20-07-2022 07:29,3.35,5.58,136.9,0,7576,25.88,384
20-07-2022 07:35,3.91,5.58,136.9,2.4,7692,25.87,14185
20-07-2022 07:41,4.47,5.58,136.9,1.6,7692,25.86,14465
20-07-2022 07:47,5.02,5.58,136.9,2.4,7576,25.85,12338
20-07-2022 07:53,5.58,5.58,136.9,0,7692,25.84,9238
20-07-2022 07:59,0.55,5.58,135.78,2.4,7576,25.83,14386
20-07-2022 08:05,1.11,5.58,135.78,4.8,7576,25.82,384
20-07-2022 08:11,1.67,5.58,135.78,3.2,7692,25.81,3068
20-07-2022 08:17,2.23,5.58,135.78,1.6,7576,25.8,15707
20-07-2022 08:23,2.79,5.58,135.78,2.4,7576,25.8,11750
20-07-2022 08:29,3.35,5.58,135.78,1.6,7576,25.79,13675
20-07-2022 08:35,3.91,5.58,135.78,1.6,7576,25.78,2550
20-07-2022 08:41,4.47,5.58,135.78,1.6,7576,25.77,10752
20-07-2022 08:47,5.02,5.58,135.78,2.4,7692,25.77,384
20-07-2022 08:53,5.58,5.58,135.78,1.6,7576,25.75,3026
20-07-2022 08:59,0.55,5.58,134.67,0.8,7576,25.75,384
20-07-2022 09:05,1.11,5.58,134.67,3.2,7576,25.74,10261
20-07-2022 09:11,1.67,5.58,134.67,2.4,7692,25.73,8125
20-07-2022 09:17,2.23,5.58,134.67,5.6,7692,25.73,384
20-07-2022 09:23,2.79,5.58,134.67,2.4,7576,25.73,13278
20-07-2022 09:29,3.35,5.58,134.67,6.4,7692,25.72,3874
20-07-2022 09:35,3.91,5.58,134.67,1.6,7692,25.72,384
20-07-2022 09:41,4.47,5.58,134.67,1.6,7576,25.71,443
20-07-2022 09:47,5.02,5.58,134.67,2.4,7692,25.71,3003
20-07-2022 09:53,5.58,5.58,134.67,2.4,7692,25.7,14067
20-07-2022 09:59,0.55,5.58,133.55,3.2,7576,25.69,5594
20-07-2022 10:05,1.11,5.58,133.55,1.6,7692,25.69,8908
20-07-2022 10:11,1.67,5.58,133.55,1.6,7576,25.68,6474
20-07-2022 10:17,2.23,5.58,133.55,2.4,7576,25.68,384
20-07-2022 10:23,2.79,5.58,133.55,4,7576,25.69,384
20-07-2022 10:29,3.35,5.58,133.55,3.2,7692,25.69,384
20-07-2022 10:35,3.91,5.58,133.55,2.4,7576,25.68,13553
20-07-2022 10:41,4.47,5.58,133.55,3.2,7576,25.68,5620
20-07-2022 10:47,5.02,5.58,133.55,0,7576,25.68,3553
20-07-2022 10:53,5.58,5.58,133.55,1.6,7692,25.68,1272
20-07-2022 10:59,0.55,5.58,132.43,1.6,7576,25.69,5143
20-07-2022 11:05,1.11,5.58,132.43,2.4,7576,25.68,7434
20-07-2022 11:11,1.67,5.58,132.43,2.4,7576,25.69,14529
20-07-2022 11:17,2.23,5.58,132.43,5.6,7576,25.69,384
20-07-2022 11:23,2.79,5.58,132.43,4.8,7576,25.7,5934
20-07-2022 11:29,3.35,5.58,132.43,1.6,7576,25.7,384
20-07-2022 11:35,3.91,5.58,132.43,2.4,7576,25.7,15545
20-07-2022 11:41,4.47,5.58,132.43,0.8,7692,25.71,13224
20-07-2022 11:47,5.02,5.58,132.43,0.8,7576,25.71,11390
20-07-2022 11:53,5.58,5.58,132.43,2.4,7692,25.72,12053
20-07-2022 11:59,0.55,5.58,131.31,2.4,7692,25.72,11084
20-07-2022 12:05,1.11,5.58,131.31,0.8,7692,25.73,453
20-07-2022 12:11,1.67,5.58,131.31,1.6,7692,25.74,6778
20-07-2022 12:17,2.23,5.58,131.31,4,7576,25.75,4670
20-07-2022 12:23,2.79,5.58,131.31,3.2,7692,25.76,10974
20-07-2022 12:29,3.35,5.58,131.31,3.2,7692,25.77,13693
20-07-2022 12:35,3.91,5.58,131.31,1.6,7576,25.78,2230
20-07-2022 12:41,4.47,5.58,131.31,4.8,7576,25.8,2630
20-07-2022 12:47,5.02,5.58,131.31,4,7463,25.81,4220
20-07-2022 12:53,5.58,5.58,131.31,2.4,7576,25.82,12113
20-07-2022 12:59,0.55,5.58,130.75,1.6,7692,25.83,6975
20-07-2022 13:05,1.11,5.58,130.75,1.6,7692,25.85,15281
20-07-2022 13:11,1.67,5.58,130.75,0.8,7576,25.86,9197
20-07-2022 13:17,2.23,5.58,130.75,0,7576,25.86,10299
20-07-2022 13:23,2.79,5.58,130.75,2.4,7692,25.88,4417
20-07-2022 13:29,3.35,5.58,130.75,1.6,7576,25.9,3270
20-07-2022 13:35,3.91,5.58,130.75,1.6,7576,25.92,4066
20-07-2022 13:41,4.47,5.58,130.75,4.8,7576,25.93,9314
20-07-2022 13:47,5.02,5.58,130.75,1.6,7576,25.94,14193
20-07-2022 13:53,5.58,5.58,130.75,2.4,7576,25.96,8587
20-07-2022 13:59,0.55,5.58,129.64,1.6,7692,25.98,5099
20-07-2022 14:05,1.11,5.58,129.64,3.2,7576,25.99,13226
20-07-2022 14:11,1.67,5.58,129.64,5.6,7576,26.01,14285
20-07-2022 14:17,2.23,5.58,129.64,4,7692,26.03,6885
20-07-2022 14:23,2.79,5.58,129.64,5.6,7463,26.05,8833
20-07-2022 14:29,3.35,5.58,129.64,0.8,7692,26.06,3310
20-07-2022 14:35,3.91,5.58,129.64,5.6,7692,26.08,12449
20-07-2022 14:41,4.47,5.58,129.64,2.4,7576,26.1,14307
20-07-2022 14:47,5.02,5.58,129.64,2.4,7692,26.11,11293
20-07-2022 14:53,5.58,5.58,129.64,0.8,7576,26.13,11372
20-07-2022 14:59,0.55,5.58,128.52,3.2,7692,26.15,8931
20-07-2022 15:05,1.11,5.58,128.52,4.8,7692,26.17,12973
20-07-2022 15:11,1.67,5.58,128.52,3.2,7692,26.18,1315
20-07-2022 15:17,2.23,5.58,128.52,8,7576,26.21,3751
20-07-2022 15:23,2.79,5.58,128.52,4.8,7692,26.24,6408
20-07-2022 15:29,3.35,5.58,128.52,1.6,7813,26.25,13599
20-07-2022 15:35,3.91,5.58,128.52,3.2,7813,26.27,11143
20-07-2022 15:41,4.47,5.58,128.52,3.2,7692,26.29,10747
20-07-2022 15:53,5.58,5.58,128.52,5.6,7692,26.33,8970
20-07-2022 15:59,0.55,5.58,128.52,3.2,7692,26.35,11466
20-07-2022 16:05,1.11,5.58,128.52,3.2,7813,26.36,10365
20-07-2022 16:11,1.67,5.58,128.52,0.8,7692,26.38,9964
20-07-2022 16:17,2.23,5.58,128.52,3.2,7813,26.41,9116
20-07-2022 16:23,2.79,5.58,128.52,4.8,7813,26.43,10606
20-07-2022 16:29,3.35,5.58,128.52,2.4,7813,26.44,8133
20-07-2022 16:35,3.91,5.58,128.52,3.2,7813,26.47,10450
20-07-2022 16:41,4.47,5.58,128.52,4,7692,26.49,9125
20-07-2022 16:47,5.02,5.58,128.52,4,7813,26.52,7242
20-07-2022 16:53,5.58,5.58,128.52,2.4,7813,26.54,6378
20-07-2022 16:59,0.55,5.58,128.52,5.6,7813,26.56,5808
20-07-2022 17:05,1.11,5.58,128.52,5.6,7813,26.58,5543
20-07-2022 17:11,1.67,5.58,128.52,3.2,7692,26.6,5702
20-07-2022 17:17,2.23,5.58,128.52,2.4,7692,26.62,6630
20-07-2022 17:23,2.79,5.58,128.52,8,7692,26.63,6534
20-07-2022 17:29,3.35,5.58,128.52,2.4,7692,26.65,5457
20-07-2022 17:35,3.91,5.58,128.52,6.4,7813,26.68,5361
20-07-2022 17:41,4.47,5.58,128.52,4,7813,26.69,5608
20-07-2022 17:47,5.02,5.58,128.52,3.2,7813,26.71,5107
20-07-2022 17:53,5.58,5.58,128.52,4.8,7692,26.73,5370
20-07-2022 17:59,0.55,5.58,128.52,2.4,7813,26.74,5555
20-07-2022 18:11,1.67,5.58,128.52,2.4,7692,26.78,4358
20-07-2022 18:17,2.23,5.58,128.52,2.4,7813,26.8,3587
20-07-2022 18:23,2.79,5.58,128.52,0,7813,26.81,2784
20-07-2022 18:29,3.35,5.58,128.52,3.2,7813,26.83,2226
20-07-2022 18:35,3.91,5.58,128.52,1.6,7813,26.85,1812
20-07-2022 18:41,4.47,5.58,128.52,4,7937,26.87,1273
20-07-2022 18:47,5.02,5.58,128.52,4,7937,26.87,832
20-07-2022 18:53,5.58,5.58,128.52,3.2,7813,26.89,543
20-07-2022 18:59,0.55,5.58,128.52,4.8,7813,26.9,289
20-07-2022 19:05,1.11,5.58,128.52,0.8,7937,26.92,124
20-07-2022 19:11,1.67,5.58,128.52,0.8,7813,26.93,35
20-07-2022 19:17,2.23,5.58,128.52,0,7937,26.94,10
20-07-2022 19:23,2.79,5.58,128.52,1.6,7937,26.95,3
20-07-2022 19:29,3.35,5.58,128.52,1.6,7937,26.96,2
20-07-2022 19:47,5.02,5.58,128.52,4,7937,26.99,1
20-07-2022 19:53,5.58,5.58,128.52,1.6,7937,27,1
20-07-2022 19:59,0.55,5.58,128.52,4,7813,27,1
20-07-2022 20:05,1.11,5.58,128.52,0.8,7813,27.01,1
20-07-2022 20:11,1.67,5.58,128.52,3.2,7937,27.02,1
20-07-2022 20:41,4.47,5.58,128.52,3.2,7937,27.04,1
20-07-2022 20:47,5.02,5.58,128.52,1.6,7813,27.04,1
20-07-2022 20:53,5.58,5.58,128.52,1.6,7692,27.05,1
20-07-2022 20:59,0.55,5.58,128.52,2.4,7937,27.05,1
20-07-2022 21:05,1.11,5.58,128.52,0.8,7692,27.05,1
20-07-2022 21:11,1.67,5.58,128.52,5.6,7692,27.05,1
20-07-2022 21:17,2.23,5.58,128.52,4,7813,27.05,1
20-07-2022 21:23,2.79,5.58,128.52,0.8,7937,27.05,0
20-07-2022 21:29,3.35,5.58,128.52,4,7937,27.05,1
20-07-2022 21:35,3.91,5.58,128.52,2.4,7692,27.05,1
20-07-2022 21:41,4.47,5.58,128.52,0.8,7813,27.05,1
20-07-2022 21:47,5.02,5.58,128.52,2.4,7813,27.04,1
20-07-2022 21:53,5.58,5.58,128.52,3.2,7692,27.04,1
20-07-2022 21:59,0.55,5.58,128.52,2.4,7692,27.04,1
20-07-2022 22:05,1.11,5.58,128.52,5.6,7692,27.04,1
20-07-2022 22:17,2.23,5.58,128.52,2.4,7692,27.03,1
20-07-2022 22:23,2.79,5.58,128.52,1.6,7692,27.02,1
20-07-2022 22:29,3.35,5.58,128.52,1.6,7692,27.02,1
20-07-2022 22:35,3.91,5.58,128.52,4.8,7692,27.01,1
20-07-2022 22:41,4.47,5.58,128.52,1.6,7692,27.01,1
20-07-2022 22:47,5.02,5.58,128.52,1.6,7692,27,1
20-07-2022 22:59,0.55,5.58,128.52,1.6,7813,27,1
20-07-2022 23:05,1.11,5.58,128.52,1.6,7692,26.99,1
21-07-2022 00:05,1.11,5.58,128.52,2.4,7813,26.92,1
21-07-2022 00:11,1.67,5.58,128.52,1.6,7813,26.91,1
21-07-2022 00:17,2.23,5.58,128.52,0.8,7813,26.9,1
21-07-2022 00:23,2.79,5.58,128.52,0,7813,26.89,1
21-07-2022 00:29,3.35,5.58,128.52,1.6,7692,26.88,1
21-07-2022 00:35,3.91,5.58,128.52,4,7692,26.87,1
21-07-2022 00:41,4.47,5.58,128.52,0.8,7692,26.87,1
21-07-2022 00:47,5.02,5.58,128.52,1.6,7813,26.86,1
21-07-2022 00:53,5.58,5.58,128.52,2.4,7813,26.85,1
21-07-2022 00:59,0.55,5.58,128.52,0.8,7692,26.84,1
21-07-2022 01:05,1.11,5.58,128.52,1.6,7692,26.83,1
21-07-2022 01:17,2.23,5.58,128.52,1.6,7813,26.81,1
21-07-2022 01:23,2.79,5.58,128.52,0.8,7813,26.81,1
21-07-2022 01:29,3.35,5.58,128.52,0.8,7692,26.8,1
21-07-2022 01:47,5.02,5.58,128.52,0.8,7692,26.77,1
21-07-2022 01:59,0.55,5.58,128.52,2.4,7692,26.75,1
21-07-2022 02:11,1.67,5.58,128.52,1.6,7692,26.74,1
21-07-2022 02:17,2.23,5.58,128.52,4.8,7813,26.72,1
21-07-2022 02:23,2.79,5.58,128.52,1.6,7692,26.71,1
21-07-2022 02:35,3.91,5.58,128.52,0,7692,26.69,1
21-07-2022 02:41,4.47,5.58,128.52,0.8,7813,26.68,1
21-07-2022 02:47,5.02,5.58,128.52,2.4,7813,26.68,1
21-07-2022 02:53,5.58,5.58,128.52,4.8,7813,26.67,1
21-07-2022 03:05,1.11,5.58,128.52,2.4,7813,26.64,1
21-07-2022 03:11,1.67,5.58,128.52,1.6,7813,26.63,1
21-07-2022 03:17,2.23,5.58,128.52,3.2,7813,26.62,1
21-07-2022 03:23,2.79,5.58,128.52,2.4,7813,26.62,1
21-07-2022 03:29,3.35,5.58,128.52,1.6,7813,26.61,1
21-07-2022 03:35,3.91,5.58,128.52,0.8,7813,26.59,1
21-07-2022 03:41,4.47,5.58,128.52,1.6,7813,26.58,1
21-07-2022 03:47,5.02,5.58,128.52,0,7813,26.57,1
21-07-2022 03:53,5.58,5.58,128.52,0.8,7692,26.56,1
21-07-2022 03:59,0.55,5.58,128.52,4,7692,26.55,1
21-07-2022 04:05,1.11,5.58,128.52,0.8,7692,26.54,1
21-07-2022 04:11,1.67,5.58,128.52,4,7813,26.53,1
21-07-2022 04:17,2.23,5.58,128.52,0,7813,26.52,1
21-07-2022 04:29,3.35,5.58,128.52,0.8,7692,26.49,1
21-07-2022 04:35,3.91,5.58,128.52,0,7813,26.49,1
21-07-2022 04:47,5.02,5.58,128.52,0,7692,26.46,1
21-07-2022 05:17,2.23,5.58,128.52,2.4,7813,26.41,1
21-07-2022 05:23,2.79,5.58,128.52,0.8,7576,26.39,1
21-07-2022 05:29,3.35,5.58,128.52,2.4,7576,26.38,1
21-07-2022 05:35,3.91,5.58,128.52,0,7576,26.37,1
21-07-2022 05:41,4.47,5.58,128.52,0,7692,26.36,1
21-07-2022 05:47,5.02,5.58,128.52,4,7692,26.36,3
21-07-2022 05:53,5.58,5.58,128.52,2.4,7576,26.34,13
21-07-2022 05:59,0.55,5.58,128.52,0.8,7576,26.33,35
21-07-2022 06:05,1.11,5.58,128.52,0,7692,26.32,134
21-07-2022 06:11,1.67,5.58,128.52,1.6,6944,26.31,211
21-07-2022 06:17,2.23,5.58,128.52,0.8,6944,26.3,488
21-07-2022 06:23,2.79,5.58,128.52,3.2,6757,26.29,568
21-07-2022 06:29,3.35,5.58,128.52,1.6,6944,26.28,795
21-07-2022 06:35,3.91,5.58,128.52,2.4,6944,26.27,948
21-07-2022 06:47,5.02,5.58,128.52,1.6,6757,26.25,2392
21-07-2022 06:53,5.58,5.58,128.52,1.6,6944,26.24,8298
21-07-2022 06:59,0.55,5.58,128.52,0.8,6944,26.24,9621
21-07-2022 07:05,1.11,5.58,128.52,3.2,6757,26.22,7117
21-07-2022 07:11,1.67,5.58,128.52,3.2,6757,26.21,572
21-07-2022 07:17,2.23,5.58,128.52,0,6944,26.21,549
21-07-2022 07:23,2.79,5.58,128.52,0.8,6849,26.2,448
21-07-2022 07:29,3.35,5.58,128.52,3.2,6944,26.19,384
21-07-2022 07:35,3.91,5.58,128.52,2.4,6849,26.19,384
21-07-2022 07:41,4.47,5.58,128.52,2.4,6944,26.17,9323
21-07-2022 07:47,5.02,5.58,128.52,4,6849,26.17,14591
21-07-2022 07:53,5.58,5.58,128.52,2.4,6944,26.16,16861
21-07-2022 07:59,0.55,5.58,128.52,3.2,6944,26.15,2745
21-07-2022 08:05,1.11,5.58,128.52,3.2,6944,26.14,2701
21-07-2022 08:11,1.67,5.58,128.52,2.4,6944,26.13,12461
21-07-2022 08:17,2.23,5.58,128.52,1.6,6757,26.12,11650
21-07-2022 08:23,2.79,5.58,128.52,1.6,6944,26.11,3841
21-07-2022 08:41,4.47,5.58,128.52,1.6,6944,26.08,13945
21-07-2022 08:47,5.02,5.58,128.52,4,6757,26.07,7864
21-07-2022 08:53,5.58,5.58,128.52,1.6,6944,26.07,8449
21-07-2022 08:59,0.55,5.58,128.52,1.6,6849,26.05,9991
21-07-2022 09:05,1.11,5.58,128.52,2.4,7042,26.05,10963
21-07-2022 09:23,2.79,5.58,128.52,1.6,7692,26.04,384
21-07-2022 09:35,3.91,5.58,128.52,2.4,7692,26.03,384
21-07-2022 09:41,4.47,5.58,128.52,0.8,7576,26.03,384
21-07-2022 09:47,5.02,5.58,128.52,2.4,7576,26.02,384
21-07-2022 09:53,5.58,5.58,128.52,7.2,7576,26.02,384
21-07-2022 10:05,1.11,5.58,128.52,3.2,7576,26.01,610
21-07-2022 10:11,1.67,5.58,128.52,4.8,7576,26,533
21-07-2022 10:17,2.23,5.58,128.52,1.6,7692,26,384
21-07-2022 10:23,2.79,5.58,128.52,3.2,7576,26,384
21-07-2022 10:29,3.35,5.58,128.52,3.2,7042,25.99,384
21-07-2022 10:35,3.91,5.58,128.52,9.6,7042,25.99,384
21-07-2022 10:47,5.02,5.58,128.52,2.4,7692,25.99,384
21-07-2022 10:53,5.58,5.58,128.52,2.4,7576,25.99,5005
21-07-2022 10:59,0.55,5.58,128.52,4.8,7576,25.99,5159
21-07-2022 11:05,1.11,5.58,128.52,4,7576,25.99,384
21-07-2022 11:11,1.67,5.58,128.52,1.6,7576,25.99,384
21-07-2022 11:17,2.23,5.58,128.52,4,7692,25.99,546
21-07-2022 11:23,2.79,5.58,128.52,2.4,7692,26,384
21-07-2022 11:29,3.35,5.58,128.52,0.8,7576,26,6520
21-07-2022 11:35,3.91,5.58,128.52,3.2,7576,26.01,384
21-07-2022 11:41,4.47,5.58,128.52,3.2,7576,26.02,384
21-07-2022 11:53,5.58,5.58,128.52,6.4,7576,26.03,471
21-07-2022 12:05,1.11,5.58,128.52,2.4,7692,26.05,2783
21-07-2022 12:11,1.67,5.58,128.52,2.4,7692,26.05,5844
21-07-2022 12:17,2.23,5.58,128.52,4.8,7692,26.05,2226
21-07-2022 12:23,2.79,5.58,128.52,3.2,7576,26.07,3151
21-07-2022 12:29,3.35,5.58,128.52,0.8,7576,26.08,5024
21-07-2022 12:47,5.02,5.58,128.52,1.6,7692,26.11,2194
21-07-2022 12:53,5.58,5.58,128.52,5.6,7692,26.13,1647
21-07-2022 12:59,0.55,5.58,128.52,1.6,7576,26.14,4391
21-07-2022 13:17,2.23,5.58,128.52,1.6,7692,26.18,5213
21-07-2022 13:23,2.79,5.58,128.52,3.2,7692,26.2,12390
21-07-2022 13:29,3.35,5.58,128.52,2.4,7576,26.22,3327
21-07-2022 13:35,3.91,5.58,128.52,4.8,7576,26.24,10721
21-07-2022 13:59,0.55,5.58,128.52,6.4,7692,26.31,5972
21-07-2022 14:11,1.67,5.58,128.52,2.4,7576,26.36,3059
21-07-2022 14:17,2.23,5.58,128.52,4.8,7463,26.36,13966
21-07-2022 14:35,3.91,5.58,128.52,2.4,7576,26.43,5461
21-07-2022 14:41,4.47,5.58,128.52,1.6,7692,26.45,9618
21-07-2022 14:47,5.02,5.58,128.52,4,7246,26.47,6894
21-07-2022 14:59,0.55,5.58,128.52,0.8,7692,26.52,2029
21-07-2022 15:11,1.67,5.58,128.52,1.6,7576,26.56,11716
21-07-2022 15:41,4.47,5.58,128.52,3.2,7576,26.68,4849
21-07-2022 15:47,5.02,5.58,128.52,1.6,7692,26.7,10341
21-07-2022 15:53,5.58,5.58,128.52,4.8,7246,26.73,7720
21-07-2022 16:05,1.11,5.58,128.52,4,7576,26.77,8687
21-07-2022 16:11,1.67,5.58,128.52,3.2,7692,26.8,6985
21-07-2022 16:23,2.79,5.58,128.52,5.6,7692,26.84,10839
21-07-2022 16:29,3.35,5.58,128.52,1.6,7692,26.87,10205
21-07-2022 16:41,4.47,5.58,128.52,1.6,7813,26.9,7314
21-07-2022 16:53,5.58,5.58,128.52,6.4,7813,26.95,6489
21-07-2022 16:59,0.55,5.58,128.52,4,7813,26.98,6235
21-07-2022 17:05,1.11,5.58,128.52,1.6,7692,27,5910
21-07-2022 17:11,1.67,5.58,128.52,2.4,7576,27.01,6279
21-07-2022 17:17,2.23,5.58,128.52,4,7692,27.04,6044
21-07-2022 17:23,2.79,5.58,128.52,5.6,7576,27.06,5978
21-07-2022 17:29,3.35,5.58,128.52,4,7576,27.07,5380
21-07-2022 17:41,4.47,5.58,128.52,2.4,7692,27.12,4931
21-07-2022 17:47,5.02,5.58,128.52,3.2,7813,27.13,4674
21-07-2022 17:53,5.58,5.58,128.52,1.6,7813,27.14,4518
21-07-2022 18:05,1.11,5.58,128.52,2.4,7813,27.18,3757
21-07-2022 18:11,1.67,5.58,128.52,3.2,7692,27.19,3194
21-07-2022 18:17,2.23,5.58,128.52,1.6,7576,27.21,2704
21-07-2022 18:23,2.79,5.58,128.52,3.2,7692,27.22,2820
21-07-2022 18:29,3.35,5.58,128.52,4,7813,27.24,2193
21-07-2022 18:35,3.91,5.58,128.52,2.4,7576,27.26,2001
21-07-2022 18:41,4.47,5.58,128.52,1.6,7692,27.26,1553
21-07-2022 18:47,5.02,5.58,128.52,0.8,7576,27.28,1058
21-07-2022 18:53,5.58,5.58,128.52,2.4,7576,27.29,662
21-07-2022 18:59,0.55,5.58,128.52,1.6,7576,27.31,369
21-07-2022 19:05,1.11,5.58,128.52,0.8,7813,27.32,197
21-07-2022 19:11,1.67,5.58,128.52,4.8,7576,27.32,52
21-07-2022 19:17,2.23,5.58,128.52,2.4,7813,27.33,13
21-07-2022 19:23,2.79,5.58,128.52,0.8,7692,27.34,4
21-07-2022 19:29,3.35,5.58,128.52,0.8,7576,27.35,2
21-07-2022 19:35,3.91,5.58,128.52,3.2,7576,27.36,1
21-07-2022 19:41,4.47,5.58,128.52,0.8,7576,27.37,1
21-07-2022 19:47,5.02,5.58,128.52,2.4,7576,27.38,1
21-07-2022 19:53,5.58,5.58,128.52,0,7576,27.39,1
21-07-2022 19:59,0.55,5.58,128.52,2.4,7576,27.39,1
21-07-2022 20:05,1.11,5.58,128.52,0.8,7576,27.39,1
21-07-2022 20:17,2.23,5.58,128.52,5.6,7576,27.4,1
21-07-2022 20:23,2.79,5.58,128.52,3.2,7576,27.4,1
21-07-2022 20:29,3.35,5.58,128.52,0.8,7576,27.41,1
21-07-2022 20:35,3.91,5.58,128.52,1.6,7692,27.41,1
21-07-2022 20:41,4.47,5.58,128.52,2.4,7576,27.41,1
21-07-2022 20:47,5.02,5.58,128.52,4.8,7813,27.41,1
21-07-2022 20:53,5.58,5.58,128.52,1.6,7813,27.41,1
21-07-2022 20:59,0.55,5.58,128.52,0.8,7576,27.41,1
21-07-2022 21:17,2.23,5.58,128.52,0.8,7463,27.41,1
21-07-2022 21:35,3.91,5.58,128.52,2.4,7246,27.4,1
21-07-2022 21:41,4.47,5.58,128.52,2.4,7042,27.4,1
21-07-2022 21:47,5.02,5.58,128.52,4,7246,27.39,1
21-07-2022 21:53,5.58,5.58,128.52,2.4,7576,27.39,1
21-07-2022 21:59,0.55,5.58,128.52,4,6944,27.39,1
21-07-2022 22:05,1.11,5.58,128.52,1.6,7042,27.39,1
21-07-2022 22:11,1.67,5.58,128.52,1.6,6944,27.38,1
21-07-2022 22:17,2.23,5.58,128.52,0.8,6849,27.38,1
21-07-2022 22:23,2.79,5.58,128.52,1.6,7143,27.37,1
21-07-2022 22:35,3.91,5.58,128.52,1.6,7576,27.36,1
21-07-2022 22:41,4.47,5.58,128.52,2.4,7576,27.35,1
21-07-2022 22:47,5.02,5.58,128.52,1.6,7576,27.35,1
21-07-2022 22:53,5.58,5.58,128.52,0.8,7692,27.33,1
21-07-2022 22:59,0.55,5.58,128.52,2.4,7692,27.33,1
21-07-2022 23:05,1.11,5.58,128.52,2.4,7463,27.32,1
21-07-2022 23:11,1.67,5.58,128.52,1.6,7353,27.32,1
21-07-2022 23:17,2.23,5.58,128.52,0,7143,27.31,1
21-07-2022 23:23,2.79,5.58,128.52,0.8,6944,27.3,1
